898	0.922404
397	-1.69944
591	-1.12247
811	-0.406982
56	-0.35678
286	-0.323191
813	-0.167941
168	0.607238
335	0.22055
788	-1.85281
941	0.86793
164	0.635843
586	-0.493724
642	-0.171424
527	-1.74114
566	0.254838
110	0.859994
228	-0.850594
215	1.72407
270	0.521311
260	-0.456188
812	-0.79112
481	-0.731076
998	-1.97288
503	0.463775
494	0.464166
625	0.489747
325	-2.59481
410	-0.856961
549	-2.13575
13	-1.39373
510	-1.2603
94	0.326374
187	-0.0728868
438	0.679104
887	-1.82785
492	-0.351453
634	0.999384
385	-0.928633
151	0.706937
238	-0.258803
907	1.53282
365	1.039
223	-0.0594242
297	0.521053
670	0.720937
946	1.6741
247	-0.547636
698	-0.148348
611	-0.634311
146	2.22511
803	-0.11079
277	-0.607864
102	0.576495
491	-0.879104
511	0.680007
599	-0.87653
476	0.115775
716	0.851847
272	-1.68791
186	0.312244
194	1.05522
939	-0.24985
750	1.00164
841	1.03938
721	1.32504
636	-0.752434
942	0.354917
989	1.61007
87	-0.747086
109	0.50323
802	-1.28827
646	-0.923485
421	1.60654
733	1.98456
88	-0.477176
429	0.156899
924	-0.0959574
706	-0.348487
306	2.5718
393	0.0964592
10	-0.215409
18	-1.04158
700	-1.14416
663	-1.05277
206	0.241829
623	1.39722
919	0.0262698
621	-0.983029
398	2.76612
999	1.55794
129	1.91832
559	-1.96551
815	1.01075
82	1.34749
683	0.547434
212	0.677585
267	1.00373
810	0.426423
312	0.462819
105	-2.39087
965	-1.84224
135	1.53704
475	1.08317
576	2.24176
517	1.73666
545	1.38255
296	0.327852
928	-0.0896248
519	1.89041
52	0.19472
64	0.818756
827	-0.776237
147	-0.849796
631	-0.0600917
664	-0.335909
245	0.728124
321	0.310444
6	0.0524041
972	-3.7802
19	-2.11431
193	0.955428
122	1.10289
451	0.209392
840	0.40864
387	1.8028
697	0.121702
363	-0.794486
814	-1.52096
751	0.444512
340	0.474598
899	1.19513
159	0.925543
33	-0.0578666
183	-1.61226
932	0.811054
768	-1.48807
583	0.598758
616	0.625271
678	-0.422655
83	0.421851
349	0.225405
113	0.0139616
96	-1.22866
765	1.47547
596	1.0383
466	-0.266598
367	-0.745982
191	0.763786
767	1.713
426	-0.0444047
922	-2.68972
344	0.27617
639	0.664825
538	0.575902
405	-1.42324
674	1.18298
602	-0.388417
309	-0.440927
651	0.175354
156	-0.273223
806	-0.252563
346	-0.120671
303	-1.12811
468	-0.703379
880	-0.607803
535	0.115557
809	-0.754072
182	-0.620771
332	0.625614
756	0.146774
933	1.00861
258	0.381386
380	-0.716248
217	-1.03426
952	1.16274
138	2.01134
167	0.0392885
242	1.49685
162	0.275528
84	0.925003
433	-0.200037
606	0.229291
536	1.61456
5	0.325141
38	0.462206
719	-1.04838
991	1.90484
71	-0.7799
79	-0.842651
943	0.36595
482	1.78612
736	0.847295
282	0.485395
912	0.664915
754	0.695267
391	1.03536
679	1.3814
534	-0.634911
916	-0.61311
324	-0.494688
465	0.124055
826	1.56446
233	-0.560193
445	-0.361137
74	0.514077
890	-0.161104
607	0.234029
937	-1.22344
512	0.176107
484	-0.528466
104	0.3287
169	0.215014
246	-0.313508
695	-0.0268561
24	0.258887
860	-0.792238
263	-1.25231
715	1.02967
229	1.45806
200	0.636435
460	-0.186448
100	-0.523897
51	-1.0943
629	0.121802
762	-0.845127
60	-0.846376
582	-0.891634
833	-0.613744
688	-0.284113
172	-1.01991
580	-0.589041
295	0.921716
360	0.237746
881	0.418308
855	0.533076
416	0.51573
359	-1.50154
21	0.0349789
891	-1.72274
141	-0.636541
225	0.469181
728	0.701731
613	-1.04634
232	-1.13444
740	-0.31036
513	-1.85429
786	-0.615252
951	0.542577
662	-2.31905
777	-0.394611
659	-1.02837
388	-0.804966
598	1.18137
300	1.44785
415	1.47573
524	0.281966
687	0.183231
107	-0.573377
720	2.54449
175	0.191969
149	0.833663
265	0.454947
739	-0.906374
997	0.878256
615	0.0897424
154	-1.87469
726	0.107818
981	0.0755277
590	0.458628
789	0.0462605
404	-0.340545
574	-1.12094
525	-0.785053
807	1.60975
953	1.03685
886	0.012735
499	1.13416
737	1.13168
243	0.335558
592	-0.324315
836	2.24669
450	-0.505692
618	-0.176286
622	0.566756
313	0.13
862	-0.583551
685	2.13599
281	-1.18433
758	-1.20275
964	-1.56207
239	1.2291
529	0.304046
334	-0.143777
541	0.584934
316	-0.157405
620	1.18601
458	-1.13411
572	-0.646348
67	1.61733
311	-0.0873708
12	-0.299338
453	-2.30054
218	0.694315
195	-0.939208
40	2.26501
32	0.771858
980	-0.803838
93	1.18534
868	0.526153
699	0.760605
99	1.0514
373	-0.73918
822	-0.350922
929	-0.473675
731	-0.147369
132	0.0224421
347	-0.683767
400	-0.348439
498	-1.05416
546	-0.478448
23	-0.638517
401	1.87238
551	0.423843
793	-0.291215
561	-0.440351
361	0.132037
219	0.51247
355	0.765511
976	-0.32498
62	0.178474
701	0.3001
945	-1.35087
440	-0.0934272
341	-0.311546
163	0.679019
755	0.185636
278	-1.1642
463	-1.07977
230	1.91357
748	2.1183
353	0.400401
413	-0.510415
161	0.147869
522	-0.842151
26	-0.256853
579	-0.387167
236	-2.3403
581	0.393316
57	0.267717
944	-0.261718
55	-0.297934
496	-1.26686
431	0.294429
628	-0.618888
520	1.14918
181	0.0739033
839	-0.415635
287	-0.279573
97	-1.4036
280	-0.270505
870	-0.418567
125	1.75496
655	-0.0130796
808	-0.533642
773	0.0402064
304	-0.650151
970	-0.446683
372	0.762703
274	-0.0665919
54	0.772375
569	-0.520216
292	1.41214
817	1.15794
432	-0.893728
92	-0.401968
619	-0.475982
865	0.891742
98	-0.39331
696	-0.801302
422	0.449534
374	-1.41422
984	-0.353497
420	-0.443197
291	2.37517
417	0.38363
444	-0.0529432
856	-0.923684
654	0.731164
975	0.00446854
782	-0.543627
540	0.0611242
644	-0.917629
787	-0.238733
575	0.0621293
791	-0.964928
411	-0.645162
714	0.937771
137	0.317339
174	-1.73633
158	0.59883
9	0.433446
904	-0.521354
474	-0.371227
326	-1.76325
734	1.1253
81	0.837976
345	-0.115185
658	-0.926035
682	-0.981729
118	0.157613
269	0.550212
77	0.491365
299	0.122674
329	-0.0781127
271	0.0126784
927	-1.82845
854	0.559499
241	1.40705
871	0.558043
626	0.151344
717	1.20509
15	2.83011
61	-0.404883
70	0.324274
430	1.00839
681	-0.21814
1	-1.75723
801	-0.841273
805	-1.17581
323	0.473878
409	-0.54418
448	0.000371495
91	1.33123
614	-1.83064
772	1.55569
796	0.642651
845	-0.0275353
231	-0.635149
797	-0.573355
266	-0.732579
419	-0.37111
857	0.497162
661	-0.896253
763	-0.00329313
587	1.72231
192	-0.1719
45	-0.320922
382	-0.72684
256	1.41947
918	-0.365557
310	1.2313
794	-0.621724
893	1.76822
37	0.81319
903	-1.71179
31	1.71041
437	-0.476703
65	0.275005
710	-0.607321
244	0.171744
738	0.35871
677	-0.920835
80	-1.92639
960	0.252176
477	-0.142982
531	0.633939
227	0.509771
330	0.196278
703	0.431245
2	-2.23561
78	-0.111268
555	-0.228012
908	0.132305
134	-2.10574
319	-0.0664921
874	2.46005
464	-0.272176
567	-0.472878
4	-2.12806
864	0.0381029
262	-0.94977
954	0.109144
284	-1.18504
11	0.253663
35	1.42998
354	-0.180927
197	-1.00288
790	1.47345
376	0.13561
0	1.11024
914	-0.051698
879	-0.385738
799	0.442098
978	0.729613
90	1.34163
414	-0.326491
775	0.369437
379	0.659056
42	-1.10426
28	-0.490055
155	-2.66302
565	-1.3366
234	-0.158594
691	-2.15783
121	-0.624507
656	0.699284
53	0.446167
252	-1.3065
671	0.476917
605	-1.1778
963	0.602364
949	-1.09087
911	-0.858118
640	0.484687
173	-2.4042
250	-1.1118
842	-0.965286
711	-2.24668
106	0.700537
459	0.150433
554	0.549324
816	1.1162
753	-0.242287
585	-0.439662
686	-0.145257
830	0.113043
915	-0.658128
221	-0.01446
653	1.19775
50	-0.0996524
486	-0.43322
170	0.298768
900	0.729592
859	-1.07155
557	-0.0429659
783	-0.144207
469	-1.33984
407	2.81732
604	-1.12557
478	1.89325
584	-0.93642
742	0.695723
509	-0.287919
171	-0.404769
906	-0.668984
66	0.392471
251	-0.164047
506	0.267614
920	0.306574
369	-0.0620472
222	-0.127466
542	-0.816694
926	0.402095
564	-2.0483
86	-1.93319
210	0.217386
22	0.264177
959	1.5443
835	-0.128093
692	-0.71382
273	-0.420503
203	0.505233
573	1.05421
761	-0.430441
795	-0.264053
425	-0.768091
314	1.36688
140	-0.555066
485	-1.63452
785	-0.467767
638	0.806546
760	0.759518
550	-2.01625
649	1.90682
690	-0.238887
735	-0.389393
275	1.73638
224	-1.11687
528	0.545134
568	1.34351
152	-0.769228
988	1.0973
993	-1.53318
516	-0.53082
479	1.18316
497	-1.66722
958	0.849853
41	-0.608723
362	-1.20922
892	-0.153822
44	2.47019
732	-0.283118
727	0.043387
562	0.0616555
139	0.832075
627	1.25308
544	-0.191869
279	-0.761064
73	-0.361114
558	-0.331873
684	1.65637
480	-0.138435
882	0.518834
729	0.0824249
495	-0.114062
635	1.19572
123	1.17751
994	0.818712
571	0.519931
114	0.778135
255	0.887556
447	0.574776
336	-0.33899
743	-0.281841
930	0.832394
829	-1.6446
617	0.0550676
704	0.579578
144	-1.52376
136	1.89319
399	1.07364
645	-0.550694
713	0.43334
909	0.0623577
276	0.438303
601	0.316759
434	0.505052
264	-1.07777
47	-0.137882
423	0.321467
680	1.90946
462	-1.98284
694	1.51493
153	1.41668
412	-0.0416385
487	0.772982
201	0.226641
752	0.402668
548	-0.8364
418	0.404873
455	-0.768614
259	-0.0691303

sample-1
453	0.662747
863	0.416042
994	0.799967
455	-1.34224
186	-1.05191
775	-0.828386
794	2.52406
196	0.360011
825	-0.590195
193	1.03842
634	1.05807
807	1.8971
763	0.28211
330	-0.21402
420	-0.444505
838	0.683564
949	-0.922639
426	-0.292108
494	1.06786
515	-0.883081
161	-1.72049
926	-0.351247
632	-0.653942
42	0.977115
837	-0.957853
423	0.385177
13	-0.627337
569	-1.17486
875	0.974454
870	1.08633
930	-0.702007
210	1.55322
707	-0.835532
652	-0.297431
922	1.84678
815	-0.402436
527	-0.737763
641	1.31484
76	0.749591
777	1.65654
49	-1.14664
77	0.979632
903	-1.25984
882	1.91087
502	-1.33169
431	0.260189
867	-0.391827
657	-0.00216607
84	0.647398
519	-1.075
276	0.472644
317	-0.395524
170	0.180957
341	-0.91618
217	1.14497
937	-0.555468
621	-0.0610267
945	-0.570847
133	0.507771
139	0.238827
887	-1.40715
733	1.95686
573	-0.613365
986	-0.716108
795	-1.11224
603	-1.11368
485	1.94222
948	-0.525649
659	0.980277
312	0.390129
55	-0.557475
604	0.0295541
80	-0.175373
954	-1.08902
688	-0.365869
927	0.538486
858	2.17999
739	0.440559
579	0.785174
854	-0.983767
421	-0.515358
498	0.373027
489	-0.91961
402	0.497354
240	-1.40965
15	0.125909
537	-0.80415
756	0.242785
760	-0.589502
399	-0.285475
194	-0.298262
357	0.574637
549	1.1512
432	-0.575216
183	2.48255
656	-1.19642
883	1.26387
789	1.4887
491	0.446797
482	0.616239
163	-0.343716
712	0.846052
27	-2.96471
681	0.335856
522	-0.257571
933	-0.91103
655	0.440251
790	-0.667193
917	-0.174782
280	0.796199
396	0.567487
876	0.338511
228	0.273147
448	-0.247342
232	-0.0523651
411	-0.203281
272	-0.918012
906	-0.582461
190	-0.0213541
750	-0.840744
377	-1.66784
500	-0.0461808
564	1.72264
414	-0.718812
787	-0.827263
11	0.176753
46	-1.66666
214	0.69438
22	0.0460886
254	1.21247
103	0.690562
299	0.909829
19	0.569799
923	0.539879
53	-0.713089
386	0.466838
464	1.28473
935	0.207893
288	0.143739
953	-0.723043
968	-0.629661
898	1.30012
474	-0.705429
488	1.56116
833	-0.240509
661	-0.741737
350	0.532214
545	1.26071
560	0.635757
10	-1.34768
678	-0.403196
546	-0.940797
542	-0.560285
349	0.854856
940	-1.01171
715	-2.14696
998	-0.449476
121	1.12963
43	0.718575
623	-1.0956
780	0.283916
364	-1.15172
816	-0.0192269
126	0.481812
218	1.61221
311	0.139653
534	1.68446
580	-2.11178
468	1.36151
61	-1.36621
493	-1.26188
605	-0.919393
165	-1.33872
530	-1.87757
622	0.536729
342	0.721641
143	0.0975487
207	1.37628
523	-0.672277
896	0.679475
138	0.272506
639	-0.520612
333	-0.105281
389	-0.936501
847	-0.520088
592	-0.191008
758	-0.266201
506	0.481721
162	-0.45133
888	0.391033
735	0.73828
770	0.456821
880	0.615385
608	0.72095
249	-1.05237
117	1.37134
267	-0.526402
955	-0.447326
363	0.194245
804	-0.885286
465	-1.03494
713	0.219775
643	-0.453567
754	-1.3365
597	-0.515991
52	-2.22369
445	-0.0934612
548	-0.0389847
132	-1.21176
556	0.0313712
725	-1.49788
461	-1.80903
499	1.21611
971	0.820246
783	1.04293
451	-0.308805
459	-0.588351
822	0.854957
104	-1.52935
609	0.68892
247	0.674444
975	-0.693568
872	-0.722179
277	-0.149177
578	0.575277
570	-1.92984
334	-1.39358
946	-0.332
128	-0.458002
976	0.205263
134	-0.038904
351	0.999016
679	-0.984304
936	0.265674
188	1.03077
555	-1.26087
836	-0.724954
394	1.33872
336	-0.681156
356	1.05798
64	0.727817
524	0.698106
973	-1.36023
268	0.18807
419	0.184889
435	0.780686
985	0.0717051
263	-1.08005
41	-0.139461
250	-0.251515
479	-1.36691
141	-0.438391
135	0.607771
892	0.14814
344	1.43879
644	-0.063871
916	0.631475
229	0.306164
157	0.906873
57	-0.445645
177	0.95978
685	1.84839
533	2.17129
842	-0.446564
213	0.169636
960	0.0336484
797	-0.770682
130	1.34436
536	0.0681837
107	-0.146792
511	-0.282832
909	0.588241
284	3.09447
323	0.598119
173	-0.59165
237	1.23548
175	-1.16303
442	-0.15219
761	0.191755
392	-0.0484617
70	0.715901
125	0.44661
373	-0.0275733
418	1.06974
9	1.19631
446	0.327298
149	-0.224992
466	-0.265233
5	0.57291
152	0.077902
745	-0.310862
243	1.28684
796	0.385771
178	-0.47271
753	0.13229
309	-0.899135
613	0.527373
902	-0.584251
74	1.14156
487	0.745984
589	0.0951866
209	-0.771313
97	-0.68578
92	1.04944
481	-1.24614
324	-1.08307
557	-0.753979
695	-0.076023
587	-1.66578
595	0.485931
987	0.154511
63	-1.44178
781	-0.00538317
591	-0.57887
663	-1.02735
541	-1.08752
718	-0.295513
343	0.22142
407	0.423894
866	0.134904
395	1.40396
612	-0.191573
664	0.000371374
300	-1.18788
810	0.546048
256	-1.60658
253	-0.975158
805	0.0366838
335	1.2322
772	-0.707635
147	-0.549389
60	-1.05536
23	-0.416077
328	-0.539672
584	1.44045
899	0.19976
793	1.98901
319	-1.62049
912	0.266709
832	0.0410063
919	0.602202
238	-0.383885
457	-1.1933
298	-0.342157
792	-0.787927
662	-0.799592
35	1.48587
189	-0.0882973
964	1.39564
717	0.881379
752	-0.832917
391	1.0171
454	-1.2603
947	-0.484072
809	0.0567276
25	-0.964017
952	1.71907
910	-0.0508316
220	-1.9923
382	-1.35265
208	0.0232063
692	-0.619278
129	-0.547492
160	1.23796
732	-1.90242
322	-1.00231
233	0.857968
658	-0.285411
404	-2.73804
751	0.523868
137	-0.912417
819	0.470217
974	-0.427994
155	-0.538049
424	1.86306
434	-0.326033
346	0.778939
553	1.65989
78	0.545341
200	0.174897
665	0.0418689
873	0.00918763
472	2.03831
826	-0.666786
874	-0.011493
631	-0.61652
742	1.02271
441	0.151802
510	1.33806
51	0.366251
820	1.27641
583	0.0574692
222	-0.125673
791	0.283191
600	-0.596604
471	1.23785
154	3.26953
616	0.9725
915	0.831828
366	-1.39435
683	-0.678225
762	1.02039
124	1.28438
585	1.66341
929	-0.35964
626	-1.54186
850	0.101827
85	-0.626407
372	-0.180415
192	0.716169
297	0.823625
507	0.684484
215	-1.50055
841	0.482266
262	1.62789
360	-1.24652
607	-0.758306
571	-0.364794
115	0.963504
900	1.05588
295	0.573213
145	0.588202
131	-1.64062
911	-1.03341
759	0.525162
16	0.189607
91	1.9959
257	-0.624496
999	0.0365811
895	-1.25594
412	-1.11923
808	0.110012
325	-0.257471
617	-1.83802
71	-3.05264
45	0.657922
413	0.207869
242	-0.690982
497	-0.565939
290	-1.82618
182	-0.837692
516	0.576789
39	0.352362
512	-1.0819
265	1.09088
504	-0.14232
264	0.703499
32	-0.253297
376	0.713113
354	-0.415712
380	-1.44881
551	-0.792623
672	0.00992273
907	-0.639134
995	1.30524
368	0.303224
680	0.485703
301	0.352768
588	-0.0676906
993	0.504677
195	0.837398
741	-0.197395
932	0.559383
637	-0.0296778
495	0.228324
198	-0.199664
367	0.74753
983	-0.74744
908	-1.53399
941	0.409475
776	-0.796296
728	0.402412
158	0.0332898
574	-0.212101
957	-0.947266
831	0.351575
839	0.206002
439	-1.0385
724	-0.54419
164	-0.779119
75	0.0243891
370	-0.899413
771	0.751614
969	-0.59143
871	0.284318
326	-1.07379
225	-0.189067
901	-1.50905
259	-0.242956
538	-1.15065
823	-1.43965
463	-0.227517
646	0.517067
54	2.10577
82	0.996617
313	-0.0352382
331	0.318833
221	-0.0203602
950	-1.69519
486	0.484034
390	1.05929
151	-0.115471
72	0.767025
698	-1.03801
197	-0.912005
633	-0.406546
337	0.349849
271	0.633812
106	-2.39717
409	-0.43168
185	0.0748049
674	2.46849
236	1.40482
66	1.20547
830	-0.65895
477	-0.903358
918	0.77846
525	0.897548
980	0.658847
727	0.564908
168	1.00342
88	-0.0367248
851	0.625866
598	0.0621085
535	1.09917
405	0.125187
861	-0.29818
438	-0.958156
694	-0.65173
963	0.342876
275	0.393308
840	-2.73621
544	-1.5213
29	0.81612
159	-1.08351
227	-0.838505
116	-1.2445
526	1.18534
327	0.0653893
47	1.13157
785	-0.353585
889	-0.212611
269	-0.0231708
345	0.034652
654	-0.00118164
582	-0.588365
778	0.213107
977	0.804363
279	1.72788
517	0.606201
65	-1.16224
814	0.687389
447	0.269508
886	0.537065
675	-0.391341
278	1.4442
773	0.71318
554	-0.352707
590	-0.216336
928	0.738754
303	-1.14569
818	-0.0729457
362	0.870582
881	-0.860755
98	0.28785
483	1.38131
223	-1.62753
340	-0.86915
799	-1.18399
606	-0.100997
79	0.555177
144	0.271703
352	0.131101
40	-0.0857607
566	-0.202133
95	-0.397896
338	0.535368
708	0.78763
231	-1.08602
801	2.55743
353	-1.16256
302	1.5756
650	-0.00842202
18	-1.08572
615	1.84492
596	0.112395
397	-2.04631
296	-1.37301
562	-0.353725
766	1.777
307	-0.213915
931	-0.995805
696	1.03624
202	1.3881
105	-1.33629
784	0.631312
440	-0.0878983
385	-0.933994
586	-0.420987
531	0.535426
509	0.321563
593	1.97316
636	-1.07529
925	-0.424107
123	-0.258256
274	1.04167
291	-0.911981
286	2.2712
34	-0.667161
921	0.361368
187	0.173204
944	-1.40825
629	0.667451
111	-0.246615
398	0.685648
529	-0.476197
890	-0.334576
992	-0.832058
721	-2.63571
20	1.27285
429	-1.3176
990	-0.0204569
375	0.0216383
891	0.330941
48	0.686009
786	0.692891
484	-0.202935
669	2.05746
109	-0.646415
648	0.54969
811	0.22129
171	-2.43244
865	-0.370765
1	1.74856
602	-0.176704
877	-1.27494
292	2.17545
255	1.88211
282	1.91268
102	-0.920545
846	-0.364669
852	-0.735649
747	0.0109162
383	0.353546
167	-0.927704
347	-0.650907
332	1.80624
943	0.613964
388	1.43383
677	-0.660437
273	-0.378854
358	-0.0373191
624	0.834038
226	0.712558
630	0.113214
565	-0.101407
779	-1.7975
972	-1.21278
469	0.90585
365	0.687878
140	-2.32552
746	0.161116
87	1.30444
687	-0.493004
241	-0.222489
219	0.476294
58	-0.783411
653	-0.0129561
462	0.480347
179	-0.102707
736	-1.68387
518	-0.676325
181	0.618631
339	-0.450705
120	0.226281
802	1.57204
320	-0.549657
577	-0.490705
988	0.548914
627	1.53412
817	1.23438
245	0.86247
951	0.981398
691	-2.33753
550	0.0720244
8	0.764162
924	-1.11242
547	0.3195
731	0.155415
878	-0.900911
150	-0.705547
532	0.0233616
614	-0.036038
769	0.639145
716	-0.30734
314	0.485744
667	-2.49051
450	0.22519
559	0.285901
997	0.615505
3	-0.0888726
235	-0.144385
647	1.9443
180	-0.888144
893	1.48654
169	0.46227
697	0.438213
329	0.809996
417	0.535541
642	-0.589421
56	0.938044
496	0.67704
848	0.54333
294	0.458782
581	1.80609
505	1.21226
7	-0.002313
293	0.24076
68	0.299719
101	-0.0389234
673	-0.354118
979	0.790871
835	-1.24186
572	-1.53537
619	0.115073
14	0.830755
355	-0.143725
379	-1.48839
620	-1.03441
473	0.778255
540	-0.378592
879	-0.962178
905	1.56387
660	-0.0564197
73	-1.12489
768	-0.160167
934	1.10671
199	-1.68181
611	0.512781
456	-1.11643
599	0.123817
961	-1.8948
765	-0.0542744
400	0.89064
28	-1.11687
36	1.73851
774	0.734162
730	-2.30176
521	-1.67315
520	0.704685
649	0.593695
782	-0.792312
62	-0.3324
287	2.4058
748	0.265072
764	1.00171
387	0.671402
689	-0.429751
201	-0.420484
89	1.18322
33	1.58052
676	0.768844
4	-0.826749
260	2.11394
94	1.22091
996	0.22105
686	-0.820751
252	-0.466248
552	-1.71918
166	1.52406
821	0.15463
942	-0.169515
812	-0.649097
714	-0.966538
503	-1.46892
576	-0.76911
829	-0.669283
211	-1.13214
318	1.1021
798	0.549232
285	0.671756
258	0.501116
956	1.08387
216	0.28122
704	-0.897964
710	-0.548246
480	1.79609
743	0.690178
723	-0.0981324
982	-2.38573
246	0.287572
726	-0.741502
153	0.689006
828	-1.64788
490	-0.469712
467	-0.477036
384	-0.103391
458	1.45927
100	0.355537
281	0.0840048
966	2.19347
706	-0.146404
184	1.00478
959	-2.69159
860	0.15668
24	-1.29244
204	0.418072
69	0.495224
416	-0.169569
492	0.562136
305	1.56002
849	0.0220501
470	-1.78553
266	0.214843
640	2.37677
436	-0.241926
93	0.907153
920	0.436406
740	1.2339
374	-0.338735
146	-0.94116
965	1.27699
970	-1.65616
81	1.43651
575	0.548308
558	1.1441
393	-0.378546
853	-0.681883
788	1.38269
289	-0.00716993
410	0.909356
96	-1.14001
862	0.708032
67	0.552993
601	-0.453911
444	-0.419104
86	0.407848
894	-0.542235
767	1.94722
702	0.404102
729	0.361394
261	1.39491
99	1.4054
37	1.05797
310	-0.775654
700	1.79446
433	-0.598016
563	-0.227738
670	-1.02178
348	-1.01177
